float_id,latitude,longitude,depth,N2,S2,Richardson_Number,classification,color
SYN_0179,22.95064653044168,83.15522487300358,10,0.0,7.174129281430395e-06,0.0,UNSAFE,RED
SYN_0179,22.95064653044168,83.15522487300358,25,0.0,2.173603853992149e-06,0.0,UNSAFE,RED
SYN_0179,22.95064653044168,83.15522487300358,50,0.0,4.5125469588022886e-07,0.0,UNSAFE,RED
SYN_0179,22.95064653044168,83.15522487300358,75,0.0,1.526544573343146e-07,0.0,UNSAFE,RED
SYN_0179,22.95064653044168,83.15522487300358,100,0.0,4.133010723757455e-07,0.0,UNSAFE,RED
SYN_0179,22.95064653044168,83.15522487300358,150,0.0,4.3371835748450816e-08,0.0,UNSAFE,RED
SYN_0179,22.95064653044168,83.15522487300358,200,0.0,8.042325233754016e-07,0.0,UNSAFE,RED
SYN_0180,7.511642054203214,80.31086739378405,0,0.0,2.111268510174761e-06,0.0,UNSAFE,RED
SYN_0180,7.511642054203214,80.31086739378405,10,0.0,1.082191181271674e-06,0.0,UNSAFE,RED
SYN_0180,7.511642054203214,80.31086739378405,25,0.0,9.343554544689843e-07,0.0,UNSAFE,RED
SYN_0180,7.511642054203214,80.31086739378405,50,0.0,1.7909841740395163e-06,0.0,UNSAFE,RED
SYN_0180,7.511642054203214,80.31086739378405,75,0.0,1.202390828718496e-06,0.0,UNSAFE,RED
SYN_0180,7.511642054203214,80.31086739378405,100,0.0,5.468470719213424e-07,0.0,UNSAFE,RED
SYN_0180,7.511642054203214,80.31086739378405,150,0.0,3.513646579385854e-08,0.0,UNSAFE,RED
SYN_0180,7.511642054203214,80.31086739378405,200,0.0,1.4608978563201688e-07,0.0,UNSAFE,RED
SYN_0181,22.49532125107987,67.57805170146997,0,0.0,1.2170483722555567e-05,0.0,UNSAFE,RED
SYN_0181,22.49532125107987,67.57805170146997,10,0.0,3.586102501393001e-06,0.0,UNSAFE,RED
SYN_0181,22.49532125107987,67.57805170146997,25,0.0,1.5062806127933908e-06,0.0,UNSAFE,RED
SYN_0181,22.49532125107987,67.57805170146997,50,0.0,2.693999248389353e-07,0.0,UNSAFE,RED
SYN_0181,22.49532125107987,67.57805170146997,75,0.0,3.290516647735373e-06,0.0,UNSAFE,RED
SYN_0181,22.49532125107987,67.57805170146997,100,0.0,1.1464329032106511e-06,0.0,UNSAFE,RED
SYN_0181,22.49532125107987,67.57805170146997,150,0.0,3.705840364745741e-08,0.0,UNSAFE,RED
SYN_0181,22.49532125107987,67.57805170146997,200,1.4840304102269525e-05,6.900098624648101e-07,21.504263175236474,SAFE,GREEN
SYN_0182,11.819331269249693,81.10932566081173,0,0.0,1.8698284904859064e-08,0.0,UNSAFE,RED
SYN_0182,11.819331269249693,81.10932566081173,10,0.0,1.5738621562570429e-07,0.0,UNSAFE,RED
SYN_0182,11.819331269249693,81.10932566081173,25,0.0,5.495608317603412e-07,0.0,UNSAFE,RED
SYN_0182,11.819331269249693,81.10932566081173,50,0.0,4.008843912274608e-07,0.0,UNSAFE,RED
SYN_0182,11.819331269249693,81.10932566081173,75,0.0,4.011180839596861e-07,0.0,UNSAFE,RED
SYN_0182,11.819331269249693,81.10932566081173,100,0.0,1.5829731921870027e-06,0.0,UNSAFE,RED
SYN_0182,11.819331269249693,81.10932566081173,150,0.0,1.3008243465340193e-07,0.0,UNSAFE,RED
SYN_0182,11.819331269249693,81.10932566081173,200,0.0,4.0908186740481664e-07,0.0,UNSAFE,RED
SYN_0183,14.155292254082685,80.19040297433888,0,0.0,3.219995133065523e-05,0.0,UNSAFE,RED
SYN_0183,14.155292254082685,80.19040297433888,10,0.0,8.469539856806468e-06,0.0,UNSAFE,RED
SYN_0183,14.155292254082685,80.19040297433888,25,0.0,1.6930271676108201e-06,0.0,UNSAFE,RED
SYN_0183,14.155292254082685,80.19040297433888,50,0.0,2.2746542043775173e-07,0.0,UNSAFE,RED
SYN_0183,14.155292254082685,80.19040297433888,75,0.0,1.8048942141522292e-07,0.0,UNSAFE,RED
SYN_0183,14.155292254082685,80.19040297433888,100,0.0,4.6719663343784924e-08,0.0,UNSAFE,RED
SYN_0183,14.155292254082685,80.19040297433888,150,0.0,1.0875643998391292e-07,0.0,UNSAFE,RED
SYN_0183,14.155292254082685,80.19040297433888,200,0.0,1.9208837642342106e-06,0.0,UNSAFE,RED
SYN_0184,5.760983566201818,79.57274044633797,0,0.0,1.9512352776543707e-05,0.0,UNSAFE,RED
SYN_0184,5.760983566201818,79.57274044633797,10,0.0,4.177815206289579e-06,0.0,UNSAFE,RED
SYN_0184,5.760983566201818,79.57274044633797,25,0.0,8.040527602351394e-07,0.0,UNSAFE,RED
SYN_0184,5.760983566201818,79.57274044633797,50,0.0,8.374464696029368e-07,0.0,UNSAFE,RED
SYN_0184,5.760983566201818,79.57274044633797,75,0.0,7.429032621783011e-07,0.0,UNSAFE,RED
SYN_0184,5.760983566201818,79.57274044633797,100,0.0,1.1825685736825886e-06,0.0,UNSAFE,RED
SYN_0184,5.760983566201818,79.57274044633797,150,0.0,7.0876920682049886e-09,0.0,UNSAFE,RED
SYN_0184,5.760983566201818,79.57274044633797,200,0.0,1.275597935087329e-07,0.0,UNSAFE,RED
SYN_0185,6.006458658693279,66.25814952036048,0,0.0,1.3621961615492311e-05,0.0,UNSAFE,RED
SYN_0185,6.006458658693279,66.25814952036048,10,0.0,3.900899147330587e-06,0.0,UNSAFE,RED
SYN_0185,6.006458658693279,66.25814952036048,25,0.0,3.704449103377331e-06,0.0,UNSAFE,RED
SYN_0185,6.006458658693279,66.25814952036048,50,0.0,8.099145301027756e-07,0.0,UNSAFE,RED
SYN_0185,6.006458658693279,66.25814952036048,75,0.0,4.1425925409331566e-07,0.0,UNSAFE,RED
SYN_0185,6.006458658693279,66.25814952036048,100,0.0,9.597624088351562e-07,0.0,UNSAFE,RED
SYN_0185,6.006458658693279,66.25814952036048,150,0.0,2.894667216377189e-09,0.0,UNSAFE,RED
SYN_0185,6.006458658693279,66.25814952036048,200,0.0,6.922692633811592e-07,0.0,UNSAFE,RED
SYN_0186,9.821286917134731,65.31391811192559,0,0.0,1.7295498720216433e-05,0.0,UNSAFE,RED
SYN_0186,9.821286917134731,65.31391811192559,10,0.0,6.340639057108389e-06,0.0,UNSAFE,RED
SYN_0186,9.821286917134731,65.31391811192559,25,0.0,6.288247036408979e-07,0.0,UNSAFE,RED
SYN_0186,9.821286917134731,65.31391811192559,50,0.0,1.4692634207921735e-06,0.0,UNSAFE,RED
SYN_0186,9.821286917134731,65.31391811192559,75,0.0,1.9217341586142616e-07,0.0,UNSAFE,RED
SYN_0186,9.821286917134731,65.31391811192559,100,0.0,1.980433898806628e-06,0.0,UNSAFE,RED
SYN_0186,9.821286917134731,65.31391811192559,150,0.0,1.2726681044251036e-07,0.0,UNSAFE,RED
SYN_0186,9.821286917134731,65.31391811192559,200,0.0,1.1016103886714418e-07,0.0,UNSAFE,RED
SYN_0187,12.014195759841686,80.45680166853006,0,0.0,1.8347468044570914e-05,0.0,UNSAFE,RED
SYN_0187,12.014195759841686,80.45680166853006,10,0.0,5.716693565550641e-06,0.0,UNSAFE,RED
SYN_0187,12.014195759841686,80.45680166853006,25,0.0,4.5700053843879776e-07,0.0,UNSAFE,RED
SYN_0187,12.014195759841686,80.45680166853006,50,0.0,6.253310240112932e-07,0.0,UNSAFE,RED
SYN_0187,12.014195759841686,80.45680166853006,75,0.0,4.609817057261476e-07,0.0,UNSAFE,RED
SYN_0187,12.014195759841686,80.45680166853006,100,0.0,1.6317093824055123e-06,0.0,UNSAFE,RED
SYN_0187,12.014195759841686,80.45680166853006,150,0.0,1.4692656804264048e-07,0.0,UNSAFE,RED
SYN_0187,12.014195759841686,80.45680166853006,200,0.0,4.6302540241992747e-07,0.0,UNSAFE,RED
SYN_0188,9.421431056279836,79.58421897001706,0,0.0,3.1386254705542354e-06,0.0,UNSAFE,RED
SYN_0188,9.421431056279836,79.58421897001706,10,0.0,7.544474459717827e-07,0.0,UNSAFE,RED
SYN_0188,9.421431056279836,79.58421897001706,25,0.0,1.5958102103078315e-06,0.0,UNSAFE,RED
SYN_0188,9.421431056279836,79.58421897001706,50,0.0,1.995800020730722e-07,0.0,UNSAFE,RED
SYN_0188,9.421431056279836,79.58421897001706,75,0.0,1.892353705739775e-08,0.0,UNSAFE,RED
SYN_0188,9.421431056279836,79.58421897001706,100,0.0,7.376366079077458e-08,0.0,UNSAFE,RED
SYN_0188,9.421431056279836,79.58421897001706,150,0.0,1.882230546109305e-07,0.0,UNSAFE,RED
SYN_0188,9.421431056279836,79.58421897001706,200,0.0,5.4060234873190977e-08,0.0,UNSAFE,RED
SYN_0189,10.11332446663629,72.29132855039728,0,0.0,3.150705348950439e-05,0.0,UNSAFE,RED
SYN_0189,10.11332446663629,72.29132855039728,10,0.0,9.797876712223528e-06,0.0,UNSAFE,RED
SYN_0189,10.11332446663629,72.29132855039728,25,0.0,4.643128876361029e-07,0.0,UNSAFE,RED
SYN_0189,10.11332446663629,72.29132855039728,50,0.0,5.911945658488667e-07,0.0,UNSAFE,RED
SYN_0189,10.11332446663629,72.29132855039728,75,0.0,1.2178741538794184e-06,0.0,UNSAFE,RED
SYN_0189,10.11332446663629,72.29132855039728,100,0.0,1.8914197535247998e-07,0.0,UNSAFE,RED
SYN_0189,10.11332446663629,72.29132855039728,150,0.0,1.6566801568024763e-07,0.0,UNSAFE,RED
SYN_0189,10.11332446663629,72.29132855039728,200,0.0,5.723440969498716e-07,0.0,UNSAFE,RED
SYN_0190,22.772842276730344,74.67699940066447,0,0.0,1.44584355103419e-05,0.0,UNSAFE,RED
SYN_0190,22.772842276730344,74.67699940066447,10,0.0,2.8002089196524137e-06,0.0,UNSAFE,RED
SYN_0190,22.772842276730344,74.67699940066447,25,0.0,1.4817188993053655e-06,0.0,UNSAFE,RED
SYN_0190,22.772842276730344,74.67699940066447,50,0.0,1.0674907711069327e-07,0.0,UNSAFE,RED
SYN_0190,22.772842276730344,74.67699940066447,75,0.0,6.696104678504223e-07,0.0,UNSAFE,RED
SYN_0190,22.772842276730344,74.67699940066447,100,0.0,6.255616747721154e-07,0.0,UNSAFE,RED
SYN_0190,22.772842276730344,74.67699940066447,150,0.0,3.954740694373265e-08,0.0,UNSAFE,RED
SYN_0190,22.772842276730344,74.67699940066447,200,0.0,1.2614409217311135e-06,0.0,UNSAFE,RED
SYN_0191,17.904752891066632,78.01943490437088,0,0.0,1.6406034199029237e-05,0.0,UNSAFE,RED
SYN_0191,17.904752891066632,78.01943490437088,10,0.0,3.4584747055850427e-06,0.0,UNSAFE,RED
SYN_0191,17.904752891066632,78.01943490437088,25,0.0,1.0682415998598371e-06,0.0,UNSAFE,RED
SYN_0191,17.904752891066632,78.01943490437088,50,0.0,1.1784408572933524e-06,0.0,UNSAFE,RED
SYN_0191,17.904752891066632,78.01943490437088,75,0.0,2.9611374598686085e-06,0.0,UNSAFE,RED
SYN_0191,17.904752891066632,78.01943490437088,100,0.0,1.1017986950310357e-06,0.0,UNSAFE,RED
SYN_0191,17.904752891066632,78.01943490437088,150,0.0,2.519775119903121e-07,0.0,UNSAFE,RED
SYN_0191,17.904752891066632,78.01943490437088,200,0.0,1.5582853171622012e-07,0.0,UNSAFE,RED
SYN_0192,23.710460455177145,83.24415142498364,0,0.0,1.1319612220803768e-05,0.0,UNSAFE,RED
SYN_0192,23.710460455177145,83.24415142498364,10,0.0,7.010108757838042e-07,0.0,UNSAFE,RED
SYN_0192,23.710460455177145,83.24415142498364,25,0.0,1.5332019755664745e-06,0.0,UNSAFE,RED
SYN_0192,23.710460455177145,83.24415142498364,50,0.0,1.6412101175000718e-06,0.0,UNSAFE,RED
SYN_0192,23.710460455177145,83.24415142498364,75,0.0,1.5052005226345376e-06,0.0,UNSAFE,RED
SYN_0192,23.710460455177145,83.24415142498364,100,0.0,5.466173256564939e-08,0.0,UNSAFE,RED
SYN_0192,23.710460455177145,83.24415142498364,150,0.0,1.7060143493960935e-07,0.0,UNSAFE,RED
SYN_0192,23.710460455177145,83.24415142498364,200,0.0,4.6192511963557846e-07,0.0,UNSAFE,RED
SYN_0193,16.661353688442873,84.2043614476565,0,0.0,1.5495066267492918e-07,0.0,UNSAFE,RED
SYN_0193,16.661353688442873,84.2043614476565,10,0.0,2.967868785862232e-07,0.0,UNSAFE,RED
SYN_0193,16.661353688442873,84.2043614476565,25,0.0,4.961966043915869e-07,0.0,UNSAFE,RED
SYN_0193,16.661353688442873,84.2043614476565,50,0.0,1.332461879288908e-06,0.0,UNSAFE,RED
SYN_0193,16.661353688442873,84.2043614476565,75,0.0,5.990321967922954e-07,0.0,UNSAFE,RED
SYN_0193,16.661353688442873,84.2043614476565,100,0.0,3.971644403661224e-06,0.0,UNSAFE,RED
SYN_0193,16.661353688442873,84.2043614476565,150,0.0,1.6742162887418793e-07,0.0,UNSAFE,RED
SYN_0193,16.661353688442873,84.2043614476565,200,0.0,3.858374449775576e-07,0.0,UNSAFE,RED
SYN_0194,8.617490488506727,79.69523622710689,0,0.0,6.972887189820658e-06,0.0,UNSAFE,RED
SYN_0194,8.617490488506727,79.69523622710689,10,0.0,2.581994023006699e-06,0.0,UNSAFE,RED
SYN_0194,8.617490488506727,79.69523622710689,25,0.0,6.986010573665183e-07,0.0,UNSAFE,RED
SYN_0194,8.617490488506727,79.69523622710689,50,0.0,4.5236343821273596e-07,0.0,UNSAFE,RED
SYN_0194,8.617490488506727,79.69523622710689,75,0.0,9.794264245278741e-09,0.0,UNSAFE,RED
SYN_0194,8.617490488506727,79.69523622710689,100,0.0,4.89032712502781e-07,0.0,UNSAFE,RED
SYN_0194,8.617490488506727,79.69523622710689,150,0.0,1.591635623767614e-07,0.0,UNSAFE,RED
SYN_0194,8.617490488506727,79.69523622710689,200,0.0,6.370215529727074e-07,0.0,UNSAFE,RED
SYN_0195,23.680659822612785,80.3270256111478,0,0.0,1.6590941115339834e-06,0.0,UNSAFE,RED
SYN_0195,23.680659822612785,80.3270256111478,10,0.0,1.783930400845197e-07,0.0,UNSAFE,RED
SYN_0195,23.680659822612785,80.3270256111478,25,0.0,2.420414990843935e-06,0.0,UNSAFE,RED
SYN_0195,23.680659822612785,80.3270256111478,50,0.0,3.229801104999317e-07,0.0,UNSAFE,RED
SYN_0195,23.680659822612785,80.3270256111478,75,0.0,6.299000019230921e-07,0.0,UNSAFE,RED
SYN_0195,23.680659822612785,80.3270256111478,100,0.0,7.926553081405379e-07,0.0,UNSAFE,RED
SYN_0195,23.680659822612785,80.3270256111478,150,0.0,1.6218102065894623e-08,0.0,UNSAFE,RED
SYN_0195,23.680659822612785,80.3270256111478,200,0.0,9.069768306232724e-08,0.0,UNSAFE,RED
SYN_0196,5.1993846946903695,66.69532308852666,0,0.0,2.5559847668848324e-06,0.0,UNSAFE,RED
SYN_0196,5.1993846946903695,66.69532308852666,10,0.0,3.0240554590557563e-07,0.0,UNSAFE,RED
SYN_0196,5.1993846946903695,66.69532308852666,25,0.0,4.43156129906443e-07,0.0,UNSAFE,RED
SYN_0196,5.1993846946903695,66.69532308852666,50,0.0,6.57122174169988e-07,0.0,UNSAFE,RED
SYN_0196,5.1993846946903695,66.69532308852666,75,0.0,2.891145393776653e-08,0.0,UNSAFE,RED
SYN_0196,5.1993846946903695,66.69532308852666,100,0.0,6.054912637277499e-07,0.0,UNSAFE,RED
SYN_0196,5.1993846946903695,66.69532308852666,150,0.0,2.6687794698077075e-07,0.0,UNSAFE,RED
SYN_0196,5.1993846946903695,66.69532308852666,200,0.0,1.3613603300367182e-07,0.0,UNSAFE,RED
SYN_0197,24.346562227069395,70.37197865829195,0,0.0,3.519710870021273e-05,0.0,UNSAFE,RED
SYN_0197,24.346562227069395,70.37197865829195,10,0.0,9.180103961605756e-06,0.0,UNSAFE,RED
SYN_0197,24.346562227069395,70.37197865829195,25,0.0,1.8849532289927428e-06,0.0,UNSAFE,RED
SYN_0197,24.346562227069395,70.37197865829195,50,0.0,3.856625284254153e-07,0.0,UNSAFE,RED
SYN_0197,24.346562227069395,70.37197865829195,75,0.0,1.9459103502992264e-08,0.0,UNSAFE,RED
SYN_0197,24.346562227069395,70.37197865829195,100,0.0,5.373207552261048e-07,0.0,UNSAFE,RED
SYN_0197,24.346562227069395,70.37197865829195,150,0.0,4.553985206787e-08,0.0,UNSAFE,RED
SYN_0197,24.346562227069395,70.37197865829195,200,0.0,8.192277923845057e-07,0.0,UNSAFE,RED
SYN_0198,17.736429285687056,84.49539686840826,0,0.0,4.612304873452214e-05,0.0,UNSAFE,RED
SYN_0198,17.736429285687056,84.49539686840826,10,0.0,1.609553287083972e-05,0.0,UNSAFE,RED
SYN_0198,17.736429285687056,84.49539686840826,25,0.0,2.984154240116647e-07,0.0,UNSAFE,RED
SYN_0198,17.736429285687056,84.49539686840826,50,0.0,9.64606691443971e-07,0.0,UNSAFE,RED
SYN_0198,17.736429285687056,84.49539686840826,75,0.0,1.4838753023424386e-06,0.0,UNSAFE,RED
SYN_0198,17.736429285687056,84.49539686840826,100,0.0,1.969516819712551e-06,0.0,UNSAFE,RED
SYN_0198,17.736429285687056,84.49539686840826,150,0.0,1.6238254855424837e-07,0.0,UNSAFE,RED
SYN_0198,17.736429285687056,84.49539686840826,200,0.0,1.3432730590280475e-07,0.0,UNSAFE,RED
SYN_0199,9.245550305710289,75.4026969556937,0,0.0,2.450755515930652e-06,0.0,UNSAFE,RED
SYN_0199,9.245550305710289,75.4026969556937,10,0.0,7.176520462548006e-07,0.0,UNSAFE,RED
SYN_0199,9.245550305710289,75.4026969556937,25,0.0,1.0890210908596302e-06,0.0,UNSAFE,RED
SYN_0199,9.245550305710289,75.4026969556937,50,0.0,4.371354682913457e-07,0.0,UNSAFE,RED
SYN_0199,9.245550305710289,75.4026969556937,75,0.0,5.950927436941738e-07,0.0,UNSAFE,RED
SYN_0199,9.245550305710289,75.4026969556937,100,0.0,3.0886713876134247e-07,0.0,UNSAFE,RED
SYN_0199,9.245550305710289,75.4026969556937,150,0.0,7.756854965937471e-09,0.0,UNSAFE,RED
SYN_0199,9.245550305710289,75.4026969556937,200,0.0,1.742335803747193e-06,0.0,UNSAFE,RED
SYN_0200,18.315304805307346,75.49344613371244,0,0.0,1.3822528568636682e-05,0.0,UNSAFE,RED
SYN_0200,18.315304805307346,75.49344613371244,10,0.0,2.917835914101271e-06,0.0,UNSAFE,RED
SYN_0200,18.315304805307346,75.49344613371244,25,0.0,7.650927166958229e-07,0.0,UNSAFE,RED
SYN_0200,18.315304805307346,75.49344613371244,50,0.0,4.990262823690715e-07,0.0,UNSAFE,RED
SYN_0200,18.315304805307346,75.49344613371244,75,0.0,6.353086722251661e-07,0.0,UNSAFE,RED
SYN_0200,18.315304805307346,75.49344613371244,100,0.0,1.1486597657582253e-06,0.0,UNSAFE,RED
SYN_0200,18.315304805307346,75.49344613371244,150,0.0,1.6680190821192235e-07,0.0,UNSAFE,RED
SYN_0200,18.315304805307346,75.49344613371244,200,0.0,1.8545798953374463e-06,0.0,UNSAFE,RED
SYN_0201,12.180015361585276,81.16715644996148,0,0.0,3.6306708220014146e-06,0.0,UNSAFE,RED
SYN_0201,12.180015361585276,81.16715644996148,10,0.0,1.137153909994478e-06,0.0,UNSAFE,RED
SYN_0201,12.180015361585276,81.16715644996148,25,0.0,3.66244741198435e-07,0.0,UNSAFE,RED
SYN_0201,12.180015361585276,81.16715644996148,50,0.0,1.1436695113934769e-06,0.0,UNSAFE,RED
SYN_0201,12.180015361585276,81.16715644996148,75,0.0,2.0799354013294985e-06,0.0,UNSAFE,RED
SYN_0201,12.180015361585276,81.16715644996148,100,0.0,3.3018719623293436e-06,0.0,UNSAFE,RED
SYN_0201,12.180015361585276,81.16715644996148,150,0.0,1.2687408782370968e-07,0.0,UNSAFE,RED
SYN_0201,12.180015361585276,81.16715644996148,200,0.0,5.380023500981263e-07,0.0,UNSAFE,RED
SYN_0202,19.39158449498717,72.17737381987718,0,0.0,2.505400324011538e-06,0.0,UNSAFE,RED
SYN_0202,19.39158449498717,72.17737381987718,10,0.0,3.997944827404426e-06,0.0,UNSAFE,RED
SYN_0202,19.39158449498717,72.17737381987718,25,0.0,2.852777123078641e-06,0.0,UNSAFE,RED
SYN_0202,19.39158449498717,72.17737381987718,50,0.0,1.614500054475598e-06,0.0,UNSAFE,RED
SYN_0202,19.39158449498717,72.17737381987718,75,0.0,9.840908810525384e-08,0.0,UNSAFE,RED
SYN_0202,19.39158449498717,72.17737381987718,100,0.0,3.3728682238361565e-07,0.0,UNSAFE,RED
SYN_0202,19.39158449498717,72.17737381987718,150,0.0,6.524373758480929e-08,0.0,UNSAFE,RED
SYN_0202,19.39158449498717,72.17737381987718,200,0.0,7.324908860520078e-07,0.0,UNSAFE,RED
SYN_0203,5.082124057948969,65.22026716671215,0,0.0,1.1527333420850902e-05,0.0,UNSAFE,RED
SYN_0203,5.082124057948969,65.22026716671215,10,0.0,8.520356517217035e-07,0.0,UNSAFE,RED
SYN_0203,5.082124057948969,65.22026716671215,25,0.0,1.7133179559359733e-06,0.0,UNSAFE,RED
SYN_0203,5.082124057948969,65.22026716671215,50,0.0,3.293822920568735e-06,0.0,UNSAFE,RED
SYN_0203,5.082124057948969,65.22026716671215,75,0.0,3.877981138803638e-07,0.0,UNSAFE,RED
SYN_0203,5.082124057948969,65.22026716671215,100,0.0,3.4867487284960413e-06,0.0,UNSAFE,RED
SYN_0203,5.082124057948969,65.22026716671215,150,0.0,1.7511055346432025e-07,0.0,UNSAFE,RED
SYN_0203,5.082124057948969,65.22026716671215,200,0.0,7.087768217839495e-07,0.0,UNSAFE,RED
SYN_0204,17.03652697266096,66.29001517373123,0,0.0,2.3949712290637546e-06,0.0,UNSAFE,RED
SYN_0204,17.03652697266096,66.29001517373123,10,0.0,4.489140923669742e-06,0.0,UNSAFE,RED
SYN_0204,17.03652697266096,66.29001517373123,25,0.0,1.7252307507086997e-06,0.0,UNSAFE,RED
SYN_0204,17.03652697266096,66.29001517373123,50,0.0,1.3622905981319462e-06,0.0,UNSAFE,RED
SYN_0204,17.03652697266096,66.29001517373123,75,0.0,8.95370743767769e-07,0.0,UNSAFE,RED
SYN_0204,17.03652697266096,66.29001517373123,100,0.0,1.515250072824832e-06,0.0,UNSAFE,RED
SYN_0204,17.03652697266096,66.29001517373123,150,0.0,6.277972936710489e-07,0.0,UNSAFE,RED
SYN_0204,17.03652697266096,66.29001517373123,200,0.0,1.028765586382915e-06,0.0,UNSAFE,RED
SYN_0205,7.13102494432226,78.76715249827315,0,0.0,1.7522136790091188e-06,0.0,UNSAFE,RED
SYN_0205,7.13102494432226,78.76715249827315,10,0.0,3.544856716529563e-06,0.0,UNSAFE,RED
SYN_0205,7.13102494432226,78.76715249827315,25,0.0,2.6222084438252853e-06,0.0,UNSAFE,RED
SYN_0205,7.13102494432226,78.76715249827315,50,0.0,8.241984275295277e-07,0.0,UNSAFE,RED
SYN_0205,7.13102494432226,78.76715249827315,75,0.0,2.6139816939005584e-07,0.0,UNSAFE,RED
SYN_0205,7.13102494432226,78.76715249827315,100,0.0,2.68929465176469e-06,0.0,UNSAFE,RED
SYN_0205,7.13102494432226,78.76715249827315,150,0.0,2.2671796538981614e-07,0.0,UNSAFE,RED
SYN_0205,7.13102494432226,78.76715249827315,200,0.0,1.9952017619143495e-06,0.0,UNSAFE,RED
SYN_0206,9.270749557679029,78.52186068329154,0,0.0,2.9283513635581517e-05,0.0,UNSAFE,RED
SYN_0206,9.270749557679029,78.52186068329154,10,0.0,1.1240343866922447e-05,0.0,UNSAFE,RED
SYN_0206,9.270749557679029,78.52186068329154,25,0.0,1.0474301008861445e-07,0.0,UNSAFE,RED
SYN_0206,9.270749557679029,78.52186068329154,50,0.0,1.5529862052636213e-06,0.0,UNSAFE,RED
SYN_0206,9.270749557679029,78.52186068329154,75,0.0,5.065824754049828e-08,0.0,UNSAFE,RED
SYN_0206,9.270749557679029,78.52186068329154,100,0.0,3.467562926616496e-06,0.0,UNSAFE,RED
SYN_0206,9.270749557679029,78.52186068329154,150,0.0,1.6102460919976524e-07,0.0,UNSAFE,RED
SYN_0206,9.270749557679029,78.52186068329154,200,0.0,1.920901574551538e-09,0.0,UNSAFE,RED
SYN_0207,22.11850379182596,73.69356296632941,0,0.0,4.4635686113240165e-05,0.0,UNSAFE,RED
SYN_0207,22.11850379182596,73.69356296632941,10,0.0,8.10505759761584e-06,0.0,UNSAFE,RED
SYN_0207,22.11850379182596,73.69356296632941,25,0.0,3.469190369242919e-06,0.0,UNSAFE,RED
SYN_0207,22.11850379182596,73.69356296632941,50,0.0,7.048631975264962e-07,0.0,UNSAFE,RED
SYN_0207,22.11850379182596,73.69356296632941,75,0.0,3.656471937292093e-07,0.0,UNSAFE,RED
SYN_0207,22.11850379182596,73.69356296632941,100,0.0,9.004352726487312e-08,0.0,UNSAFE,RED
SYN_0207,22.11850379182596,73.69356296632941,150,0.0,1.232730377949009e-07,0.0,UNSAFE,RED
SYN_0207,22.11850379182596,73.69356296632941,200,0.0,2.501963983447254e-07,0.0,UNSAFE,RED
SYN_0208,23.066720130454105,66.39381393460239,0,0.0,3.438841467164629e-05,0.0,UNSAFE,RED
SYN_0208,23.066720130454105,66.39381393460239,10,0.0,1.2628664074742577e-05,0.0,UNSAFE,RED
SYN_0208,23.066720130454105,66.39381393460239,25,0.0,7.069258028487334e-06,0.0,UNSAFE,RED
SYN_0208,23.066720130454105,66.39381393460239,50,0.0,3.305519366931084e-07,0.0,UNSAFE,RED
SYN_0208,23.066720130454105,66.39381393460239,75,0.0,7.610123736592099e-07,0.0,UNSAFE,RED
SYN_0208,23.066720130454105,66.39381393460239,100,0.0,9.395160042525532e-08,0.0,UNSAFE,RED
SYN_0208,23.066720130454105,66.39381393460239,150,0.0,3.2432448459313296e-07,0.0,UNSAFE,RED
SYN_0208,23.066720130454105,66.39381393460239,200,0.0,2.581535761855119e-06,0.0,UNSAFE,RED
SYN_0209,5.094248510444823,66.44778796528621,0,0.0,2.019313982230422e-06,0.0,UNSAFE,RED
SYN_0209,5.094248510444823,66.44778796528621,10,0.0,1.1342546980041054e-07,0.0,UNSAFE,RED
SYN_0209,5.094248510444823,66.44778796528621,25,0.0,1.031855475514751e-06,0.0,UNSAFE,RED
SYN_0209,5.094248510444823,66.44778796528621,50,0.0,6.273184679833575e-07,0.0,UNSAFE,RED
SYN_0209,5.094248510444823,66.44778796528621,75,0.0,1.4299719208309483e-07,0.0,UNSAFE,RED
SYN_0209,5.094248510444823,66.44778796528621,100,0.0,2.79313602387462e-07,0.0,UNSAFE,RED
SYN_0209,5.094248510444823,66.44778796528621,150,0.0,9.813515548276402e-08,0.0,UNSAFE,RED
SYN_0209,5.094248510444823,66.44778796528621,200,0.0,9.905563364069937e-07,0.0,UNSAFE,RED
SYN_0210,13.72093948237158,79.97344350501982,0,0.0,1.9825462887937145e-05,0.0,UNSAFE,RED
SYN_0210,13.72093948237158,79.97344350501982,10,0.0,3.4224970614774946e-06,0.0,UNSAFE,RED
SYN_0210,13.72093948237158,79.97344350501982,25,0.0,5.998649611359584e-06,0.0,UNSAFE,RED
SYN_0210,13.72093948237158,79.97344350501982,50,0.0,8.970174107570315e-07,0.0,UNSAFE,RED
SYN_0210,13.72093948237158,79.97344350501982,75,0.0,8.816305385383863e-10,0.0,UNSAFE,RED
SYN_0210,13.72093948237158,79.97344350501982,100,0.0,8.080476096870229e-08,0.0,UNSAFE,RED
SYN_0210,13.72093948237158,79.97344350501982,150,0.0,2.270447019185104e-07,0.0,UNSAFE,RED
SYN_0210,13.72093948237158,79.97344350501982,200,0.0,4.757949692998552e-07,0.0,UNSAFE,RED
SYN_0211,15.085269215860633,82.31290072745463,0,0.0,1.3775534489178584e-07,0.0,UNSAFE,RED
