latitude,longitude,depth
10.656565656565657,69.04040404040404,-67.51328946693437
10.656565656565657,69.24242424242425,-70.45424475284068
10.656565656565657,69.44444444444444,-65.59512822791409
10.656565656565657,69.64646464646465,-64.94749643305907
10.656565656565657,69.84848484848484,-62.89364427560064
10.656565656565657,70.05050505050505,-64.89514786698345
10.656565656565657,70.25252525252526,-63.310064742261865
10.656565656565657,70.45454545454545,-64.35684579837114
10.656565656565657,70.65656565656566,-64.99442868506486
10.656565656565657,70.85858585858585,-61.48618788008493
10.656565656565657,71.06060606060606,-61.40381671777938
10.656565656565657,71.26262626262626,-56.57113979769152
10.656565656565657,71.46464646464646,-57.24393819804705
10.656565656565657,71.66666666666667,-56.09512303334459
10.656565656565657,71.86868686868686,-55.97573265739135
10.656565656565657,72.07070707070707,-59.31725436386112
10.656565656565657,72.27272727272727,-48.705406152405466
10.656565656565657,72.47474747474747,-52.69660512273341
10.656565656565657,72.67676767676768,-50.30444402046242
10.656565656565657,72.87878787878788,-51.538772366474134
10.656565656565657,73.08080808080808,-45.728141563284886
10.656565656565657,73.28282828282828,-46.56679004281514
10.656565656565657,73.48484848484848,-47.76264184089304
10.656565656565657,73.68686868686869,-46.40757180509031
10.656565656565657,73.88888888888889,-41.421581061656575
10.656565656565657,74.0909090909091,-44.43307487850467
10.656565656565657,74.29292929292929,-44.22467750421663
10.656565656565657,74.4949494949495,-45.34535845002262
10.656565656565657,74.6969696969697,-46.95560891977061
10.656565656565657,74.8989898989899,-43.17861020967586
10.656565656565657,75.1010101010101,-41.87977078693298
10.656565656565657,75.3030303030303,-40.18084070076283
10.656565656565657,75.5050505050505,-46.59542729128429
10.656565656565657,75.70707070707071,-44.121290534794966
10.656565656565657,75.9090909090909,-42.950415126721566
10.656565656565657,76.11111111111111,-41.69491517627439
10.656565656565657,76.31313131313131,-42.036296959074186
10.656565656565657,76.51515151515152,-41.72916412503786
10.656565656565657,76.71717171717171,-40.6160378507645
10.656565656565657,76.91919191919192,-43.21012468434255
10.656565656565657,77.12121212121212,-39.596461487341024
10.656565656565657,77.32323232323232,-40.55876852201141
10.656565656565657,77.52525252525253,-42.06201254330104
10.656565656565657,77.72727272727272,-38.175573214052676
10.656565656565657,77.92929292929293,-38.19385967193969
10.656565656565657,78.13131313131314,-39.501565823159766
10.656565656565657,78.33333333333333,-47.40234864323266
10.656565656565657,78.53535353535354,-38.415314736006124
10.656565656565657,78.73737373737373,-39.90439843048908
10.656565656565657,78.93939393939394,-37.395357606261896
10.656565656565657,79.14141414141415,-38.58579221717147
10.656565656565657,79.34343434343434,-38.22613277063845
10.656565656565657,79.54545454545455,-39.69363935103957
10.656565656565657,79.74747474747474,-38.82925873533521
10.656565656565657,79.94949494949495,-37.45712387876155
10.656565656565657,80.15151515151516,-40.84306781805431
10.656565656565657,80.35353535353535,-44.460999738049416
10.656565656565657,80.55555555555556,-41.75996275865291
10.656565656565657,80.75757575757575,-40.7294304434188
10.656565656565657,80.95959595959596,-41.099613605940775
10.656565656565657,81.16161616161617,-43.8205327911513
10.656565656565657,81.36363636363636,-44.40686364212958
10.656565656565657,81.56565656565657,-42.94227281842342
10.656565656565657,81.76767676767676,-39.83345445607344
10.656565656565657,81.96969696969697,-38.21947287513909
10.656565656565657,82.17171717171718,-39.62097273110989
10.656565656565657,82.37373737373737,-39.47611632661508
10.656565656565657,82.57575757575758,-41.61595324966871
10.656565656565657,82.77777777777777,-44.84410459266871
10.656565656565657,82.97979797979798,-42.19567098110395
10.656565656565657,83.18181818181819,-41.714717354030476
10.656565656565657,83.38383838383838,-42.350968442756816
10.656565656565657,83.58585858585859,-41.169141371299915
10.656565656565657,83.78787878787878,-40.36307542808328
10.656565656565657,83.98989898989899,-39.626100638769856
10.656565656565657,84.1919191919192,-41.931469760655276
10.656565656565657,84.39393939393939,-45.157208956881874
10.656565656565657,84.5959595959596,-42.50507558579793
10.656565656565657,84.79797979797979,-41.401916975625355
10.656565656565657,85.0,-38.93979817804685
10.858585858585858,65.0,-60.30600536945805
10.858585858585858,65.20202020202021,-59.210756771790024
10.858585858585858,65.4040404040404,-60.13629473922211
10.858585858585858,65.60606060606061,-61.44973082120077
10.858585858585858,65.8080808080808,-61.24416494136816
10.858585858585858,66.01010101010101,-65.02970178934619
10.858585858585858,66.21212121212122,-66.29036475394466
10.858585858585858,66.41414141414141,-66.84109924170734
10.858585858585858,66.61616161616162,-69.0438721594841
10.858585858585858,66.81818181818181,-68.11223442309533
10.858585858585858,67.02020202020202,-71.11588725518206
10.858585858585858,67.22222222222223,-70.02161418225484
10.858585858585858,67.42424242424242,-70.95457275752179
10.858585858585858,67.62626262626263,-70.46076404294907
10.858585858585858,67.82828282828282,-71.64469584525956
10.858585858585858,68.03030303030303,-71.27618253901507
10.858585858585858,68.23232323232324,-70.1775017919017
10.858585858585858,68.43434343434343,-69.32800270125028
10.858585858585858,68.63636363636364,-69.46791966476314
10.858585858585858,68.83838383838383,-65.47559196609157
10.858585858585858,69.04040404040404,-69.98342012693858
10.858585858585858,69.24242424242425,-67.5437076685792
10.858585858585858,69.44444444444444,-69.83620175730972
10.858585858585858,69.64646464646465,-65.0863391234999
10.858585858585858,69.84848484848484,-67.29735101657951
10.858585858585858,70.05050505050505,-64.51556547874574
10.858585858585858,70.25252525252526,-64.00801249271188
10.858585858585858,70.45454545454545,-61.77430293754695
10.858585858585858,70.65656565656566,-62.272703688237904
10.858585858585858,70.85858585858585,-61.20515154851188
10.858585858585858,71.06060606060606,-56.173569471496656
10.858585858585858,71.26262626262626,-57.574556273947394
10.858585858585858,71.46464646464646,-58.09993105149423
10.858585858585858,71.66666666666667,-56.28823368195964
10.858585858585858,71.86868686868686,-51.64112432314327
10.858585858585858,72.07070707070707,-54.156859646564364
10.858585858585858,72.27272727272727,-53.95225987297863
10.858585858585858,72.47474747474747,-52.94448317704426
10.858585858585858,72.67676767676768,-51.65621791823418
10.858585858585858,72.87878787878788,-50.69526487716458
10.858585858585858,73.08080808080808,-51.300863093901135
10.858585858585858,73.28282828282828,-50.26130519637873
10.858585858585858,73.48484848484848,-49.058604664350916
10.858585858585858,73.68686868686869,-45.42065444725763
10.858585858585858,73.88888888888889,-46.963141743831244
10.858585858585858,74.0909090909091,-45.94043892571967
10.858585858585858,74.29292929292929,-42.53388056421537
10.858585858585858,74.4949494949495,-42.34394859005231
10.858585858585858,74.6969696969697,-45.020998189002825
10.858585858585858,74.8989898989899,-45.43851295190355
10.858585858585858,75.1010101010101,-45.63592023169226
10.858585858585858,75.3030303030303,-42.280970655059626
10.858585858585858,75.5050505050505,-44.12988518386134
10.858585858585858,75.70707070707071,-44.049632244099094
10.858585858585858,75.9090909090909,-44.91395341884948
10.858585858585858,76.11111111111111,-44.52042134315774
10.858585858585858,76.31313131313131,-42.612275675353175
10.858585858585858,76.51515151515152,-45.71021658608619
10.858585858585858,76.71717171717171,-41.12300743090024
10.858585858585858,76.91919191919192,-44.1112606051601
10.858585858585858,77.12121212121212,-42.998683875445394
10.858585858585858,77.32323232323232,-45.57287194049206
10.858585858585858,77.52525252525253,-42.89091360214118
10.858585858585858,77.72727272727272,-43.57849108768599
10.858585858585858,77.92929292929293,-42.958120436325736
10.858585858585858,78.13131313131314,-39.93566816468906
10.858585858585858,78.33333333333333,-42.37255839361548
10.858585858585858,78.53535353535354,-44.32656109168115
10.858585858585858,78.73737373737373,-44.19082852896082
10.858585858585858,78.93939393939394,-41.734728554246566
10.858585858585858,79.14141414141415,-40.18241688060284
10.858585858585858,79.34343434343434,-42.2747043347632
10.858585858585858,79.54545454545455,-41.241513330464436
10.858585858585858,79.74747474747474,-41.731589196095136
10.858585858585858,79.94949494949495,-39.682634621075984
10.858585858585858,80.15151515151516,-46.676767126845284
10.858585858585858,80.35353535353535,-41.67724787036845
10.858585858585858,80.55555555555556,-40.99121373474702
10.858585858585858,80.75757575757575,-45.52924921046847
10.858585858585858,80.95959595959596,-44.44274695189328
10.858585858585858,81.16161616161617,-44.5951249965567
10.858585858585858,81.36363636363636,-44.250785670541006
10.858585858585858,81.56565656565657,-43.66244022237707
10.858585858585858,81.76767676767676,-42.36801785026881
10.858585858585858,81.96969696969697,-40.92016226299801
10.858585858585858,82.17171717171718,-40.5731911590436
10.858585858585858,82.37373737373737,-44.33776492959521
10.858585858585858,82.57575757575758,-44.58440064504134
10.858585858585858,82.77777777777777,-40.09022409538372
10.858585858585858,82.97979797979798,-41.36521134290173
10.858585858585858,83.18181818181819,-42.3919797263228
10.858585858585858,83.38383838383838,-41.86903703095208
10.858585858585858,83.58585858585859,-42.82409860861396
10.858585858585858,83.78787878787878,-41.70355690864454
10.858585858585858,83.98989898989899,-43.18846031174912
10.858585858585858,84.1919191919192,-42.260992197146656
10.858585858585858,84.39393939393939,-45.74988195360196
10.858585858585858,84.5959595959596,-44.270998743479225
10.858585858585858,84.79797979797979,-44.08509757300324
10.858585858585858,85.0,-43.48120570317536
11.06060606060606,65.0,-61.862171920696746
11.06060606060606,65.20202020202021,-61.51717241703548
11.06060606060606,65.4040404040404,-63.699506051417465
11.06060606060606,65.60606060606061,-61.605179531409185
11.06060606060606,65.8080808080808,-63.79628216667723
11.06060606060606,66.01010101010101,-67.65753060525223
11.06060606060606,66.21212121212122,-67.76400409719511
11.06060606060606,66.41414141414141,-67.21511174962627
11.06060606060606,66.61616161616162,-69.85841731846529
11.06060606060606,66.81818181818181,-71.10294130237007
11.06060606060606,67.02020202020202,-71.06784798132979
11.06060606060606,67.22222222222223,-70.89341522879933
11.06060606060606,67.42424242424242,-74.53098369714283
11.06060606060606,67.62626262626263,-70.72901071855716
11.06060606060606,67.82828282828282,-73.42792751702919
11.06060606060606,68.03030303030303,-71.5292486346459
11.06060606060606,68.23232323232324,-71.24623161902176
11.06060606060606,68.43434343434343,-71.97829275245049
11.06060606060606,68.63636363636364,-72.47312079700689
11.06060606060606,68.83838383838383,-70.37919090429408
11.06060606060606,69.04040404040404,-65.71753386466817
11.06060606060606,69.24242424242425,-70.9091821912792
11.06060606060606,69.44444444444444,-64.22165427209934
11.06060606060606,69.64646464646465,-67.00943799887101
11.06060606060606,69.84848484848484,-65.85470680778627
11.06060606060606,70.05050505050505,-67.34485013631392
11.06060606060606,70.25252525252526,-65.42979399956234
11.06060606060606,70.45454545454545,-64.29092570782929
11.06060606060606,70.65656565656566,-64.22017911196487
11.06060606060606,70.85858585858585,-61.4960451483622
11.06060606060606,71.06060606060606,-60.95820300522655
11.06060606060606,71.26262626262626,-55.223569247027164
11.06060606060606,71.46464646464646,-60.23995956398471
11.06060606060606,71.66666666666667,-56.78716872024923
11.06060606060606,71.86868686868686,-55.330096904304924
11.06060606060606,72.07070707070707,-56.978943967705845
11.06060606060606,72.27272727272727,-52.30518616921844
11.06060606060606,72.47474747474747,-53.7187501934703
11.06060606060606,72.67676767676768,-56.518910539889006
11.06060606060606,72.87878787878788,-49.63293289210995
11.06060606060606,73.08080808080808,-52.4069482462814
11.06060606060606,73.28282828282828,-51.5360752163674
11.06060606060606,73.48484848484848,-47.25848608692101
11.06060606060606,73.68686868686869,-48.662198225037336
11.06060606060606,73.88888888888889,-45.7098524494867
11.06060606060606,74.0909090909091,-44.7280125744671
11.06060606060606,74.29292929292929,-47.90676270888797
11.06060606060606,74.4949494949495,-44.609737359602555
11.06060606060606,74.6969696969697,-47.44034598725806
11.06060606060606,74.8989898989899,-41.176744932015836
11.06060606060606,75.1010101010101,-46.67005901671435
11.06060606060606,75.3030303030303,-43.27876256500359
11.06060606060606,75.5050505050505,-43.306511433770446
11.06060606060606,75.70707070707071,-43.999424958837245
11.06060606060606,75.9090909090909,-45.94689978380405
11.06060606060606,76.11111111111111,-44.999510234408305
11.06060606060606,76.31313131313131,-48.86402359562386
11.06060606060606,76.51515151515152,-44.13247814543979
11.06060606060606,76.71717171717171,-43.63098691371829
11.06060606060606,76.91919191919192,-44.108897037852294
11.06060606060606,77.12121212121212,-50.302583813855136
11.06060606060606,77.32323232323232,-47.0215580987267
11.06060606060606,77.52525252525253,-45.801757883198334
11.06060606060606,77.72727272727272,-43.55690807215845
11.06060606060606,77.92929292929293,-43.88654794360198
11.06060606060606,78.13131313131314,-44.41212141947306
11.06060606060606,78.33333333333333,-43.15539584353939
11.06060606060606,78.53535353535354,-46.11145975874342
11.06060606060606,78.73737373737373,-42.93283283912963
11.06060606060606,78.93939393939394,-43.00887059659067
11.06060606060606,79.14141414141415,-43.20524789676919
11.06060606060606,79.34343434343434,-44.64328421706903
11.06060606060606,79.54545454545455,-40.455526713694034
11.06060606060606,79.74747474747474,-43.249704653400876
11.06060606060606,79.94949494949495,-46.201222901049746
11.06060606060606,80.15151515151516,-43.73666302730667
11.06060606060606,80.35353535353535,-42.571297661025
11.06060606060606,80.55555555555556,-45.21752484489444
11.06060606060606,80.75757575757575,-42.05183568980424
11.06060606060606,80.95959595959596,-43.33244562693846
11.06060606060606,81.16161616161617,-48.76517701798235
11.06060606060606,81.36363636363636,-43.582374243946035
11.06060606060606,81.56565656565657,-45.09988586091625
11.06060606060606,81.76767676767676,-43.26975110699596
11.06060606060606,81.96969696969697,-42.384689041244854
11.06060606060606,82.17171717171718,-43.708023778878584
11.06060606060606,82.37373737373737,-40.987166831565496
11.06060606060606,82.57575757575758,-44.50793596399494
11.06060606060606,82.77777777777777,-42.83344094244896
11.06060606060606,82.97979797979798,-42.76093386810475
11.06060606060606,83.18181818181819,-44.55691539258389
11.06060606060606,83.38383838383838,-42.626284866209474
11.06060606060606,83.58585858585859,-45.21982951503547
11.06060606060606,83.78787878787878,-45.12645557657156
11.06060606060606,83.98989898989899,-46.777858175068786
11.06060606060606,84.1919191919192,-43.72237907664061
11.06060606060606,84.39393939393939,-43.48570413136513
11.06060606060606,84.5959595959596,-41.78104239131541
11.06060606060606,84.79797979797979,-42.547135869247626
11.06060606060606,85.0,-44.68512139249682
11.262626262626263,65.0,-62.9659676914989
11.262626262626263,65.20202020202021,-61.16081925649088
11.262626262626263,65.4040404040404,-60.86385256273154
11.262626262626263,65.60606060606061,-62.27147611395769
11.262626262626263,65.8080808080808,-63.06474247023467
11.262626262626263,66.01010101010101,-66.23443404641938
11.262626262626263,66.21212121212122,-68.06945333925401
11.262626262626263,66.41414141414141,-70.02717992896187
11.262626262626263,66.61616161616162,-70.1609643844986
11.262626262626263,66.81818181818181,-71.37232552799698
11.262626262626263,67.02020202020202,-71.81406018403388
11.262626262626263,67.22222222222223,-72.81007654881101
11.262626262626263,67.42424242424242,-73.2177926777239
11.262626262626263,67.62626262626263,-74.71843150217747
11.262626262626263,67.82828282828282,-71.08344785853782
11.262626262626263,68.03030303030303,-72.53266774030978
11.262626262626263,68.23232323232324,-72.50762412507581
11.262626262626263,68.43434343434343,-73.22402503687138
11.262626262626263,68.63636363636364,-73.75180506263293
11.262626262626263,68.83838383838383,-67.83027716678517
11.262626262626263,69.04040404040404,-68.74737608150619
11.262626262626263,69.24242424242425,-72.38281728126401
11.262626262626263,69.44444444444444,-66.77335706285047
11.262626262626263,69.64646464646465,-65.7990673274852
11.262626262626263,69.84848484848484,-66.06946410264224
11.262626262626263,70.05050505050505,-62.724698294822424
11.262626262626263,70.25252525252526,-64.34163598523169
11.262626262626263,70.45454545454545,-66.61117693128809
11.262626262626263,70.65656565656566,-62.22912648417598
11.262626262626263,70.85858585858585,-61.43522104877591
11.262626262626263,71.06060606060606,-62.21070050088807
11.262626262626263,71.26262626262626,-58.968862376932364
11.262626262626263,71.46464646464646,-62.30627393573885
11.262626262626263,71.66666666666667,-55.8554493799404
11.262626262626263,71.86868686868686,-58.47245946339563
11.262626262626263,72.07070707070707,-57.61682530789148
11.262626262626263,72.27272727272727,-54.942448975562755
11.262626262626263,72.47474747474747,-53.17581530399459
11.262626262626263,72.67676767676768,-52.45157043432971
11.262626262626263,72.87878787878788,-53.40175440139403
11.262626262626263,73.08080808080808,-52.25652059721815
11.262626262626263,73.28282828282828,-52.66964574857515
11.262626262626263,73.48484848484848,-50.4101526061031
11.262626262626263,73.68686868686869,-47.16370455370479
11.262626262626263,73.88888888888889,-48.85149427454246
11.262626262626263,74.0909090909091,-46.49429363449006
11.262626262626263,74.29292929292929,-45.00973660001117
11.262626262626263,74.4949494949495,-48.86321045634198
11.262626262626263,74.6969696969697,-47.76420430010512
11.262626262626263,74.8989898989899,-42.788221266996196
11.262626262626263,75.1010101010101,-43.937967427135035
11.262626262626263,75.3030303030303,-49.87644244649752
11.262626262626263,75.5050505050505,-45.72205698789185
11.262626262626263,75.70707070707071,-46.41012157931023
11.262626262626263,75.9090909090909,-44.64496870753389
11.262626262626263,76.11111111111111,-47.51865153170908
11.262626262626263,76.31313131313131,-47.64312040537969
11.262626262626263,76.51515151515152,-47.201837187904395
11.262626262626263,76.71717171717171,-47.0452298801668
11.262626262626263,76.91919191919192,-44.228196783364034
11.262626262626263,77.12121212121212,-48.03719203368381
11.262626262626263,77.32323232323232,-46.977746988461554
11.262626262626263,77.52525252525253,-49.19765919236151
11.262626262626263,77.72727272727272,-43.84860728599082
11.262626262626263,77.92929292929293,-43.121628367961364
11.262626262626263,78.13131313131314,-46.3516493082001
11.262626262626263,78.33333333333333,-46.38141594106231
11.262626262626263,78.53535353535354,-44.904887675322264
11.262626262626263,78.73737373737373,-42.55760362373526
11.262626262626263,78.93939393939394,-44.566366466338216
11.262626262626263,79.14141414141415,-46.92453928675931
11.262626262626263,79.34343434343434,-48.846288036060606
11.262626262626263,79.54545454545455,-47.759779259220274
11.262626262626263,79.74747474747474,-45.259151448521806
11.262626262626263,79.94949494949495,-47.05633973172473
11.262626262626263,80.15151515151516,-45.089065700799296
11.262626262626263,80.35353535353535,-46.648160167447685
11.262626262626263,80.55555555555556,-47.96157378730369
11.262626262626263,80.75757575757575,-48.01700231318412
11.262626262626263,80.95959595959596,-42.3508179330802
11.262626262626263,81.16161616161617,-43.84586040011319
11.262626262626263,81.36363636363636,-42.0478445424339
11.262626262626263,81.56565656565657,-44.56826233338915
11.262626262626263,81.76767676767676,-46.71551278828395
11.262626262626263,81.96969696969697,-42.934203381418136
11.262626262626263,82.17171717171718,-45.76175303820084
11.262626262626263,82.37373737373737,-45.19929892033297
11.262626262626263,82.57575757575758,-45.61003395477452
11.262626262626263,82.77777777777777,-51.68250540192768
11.262626262626263,82.97979797979798,-42.19111149914698
11.262626262626263,83.18181818181819,-44.78378607653654
11.262626262626263,83.38383838383838,-45.01671778511685
11.262626262626263,83.58585858585859,-45.520492378432664
11.262626262626263,83.78787878787878,-45.32957888355039
11.262626262626263,83.98989898989899,-46.771408120426415
11.262626262626263,84.1919191919192,-44.03095082240537
11.262626262626263,84.39393939393939,-48.05536948554011
11.262626262626263,84.5959595959596,-45.21350507087591
11.262626262626263,84.79797979797979,-44.474151167925186
11.262626262626263,85.0,-46.24639631561962
11.464646464646464,65.0,-61.83407635363443
11.464646464646464,65.20202020202021,-64.0838278855311
11.464646464646464,65.4040404040404,-64.84765554536449
11.464646464646464,65.60606060606061,-63.92279999658793
11.464646464646464,65.8080808080808,-64.58441087968866
11.464646464646464,66.01010101010101,-70.04737726492839
11.464646464646464,66.21212121212122,-67.72095753376058
11.464646464646464,66.41414141414141,-70.58238765390188
11.464646464646464,66.61616161616162,-71.29527308555961
11.464646464646464,66.81818181818181,-74.4731168542058
11.464646464646464,67.02020202020202,-74.48249156855658
11.464646464646464,67.22222222222223,-71.8544513585304
11.464646464646464,67.42424242424242,-73.7721873846664
11.464646464646464,67.62626262626263,-74.6761774318786
11.464646464646464,67.82828282828282,-74.21911868328016
11.464646464646464,68.03030303030303,-72.51659751653521
11.464646464646464,68.23232323232324,-72.17931369538873
11.464646464646464,68.43434343434343,-72.79102559924907
11.464646464646464,68.63636363636364,-70.08753780784862
11.464646464646464,68.83838383838383,-69.5185073422035
11.464646464646464,69.04040404040404,-69.57433457669455
11.464646464646464,69.24242424242425,-69.69373271028947
11.464646464646464,69.44444444444444,-67.88776271016025
11.464646464646464,69.64646464646465,-67.39867763882123
11.464646464646464,69.84848484848484,-65.21941205323856
11.464646464646464,70.05050505050505,-64.82130243224142
11.464646464646464,70.25252525252526,-67.37945587023961
11.464646464646464,70.45454545454545,-66.91454102976176
11.464646464646464,70.65656565656566,-65.15475059471525
11.464646464646464,70.85858585858585,-60.78492106106499
11.464646464646464,71.06060606060606,-64.72893686001063
11.464646464646464,71.26262626262626,-60.12224805833544
11.464646464646464,71.46464646464646,-59.128233932372794
11.464646464646464,71.66666666666667,-56.330246174600845
11.464646464646464,71.86868686868686,-57.27538678867338
11.464646464646464,72.07070707070707,-59.40810373547594
11.464646464646464,72.27272727272727,-57.8416534682001
11.464646464646464,72.47474747474747,-57.190318834111636
11.464646464646464,72.67676767676768,-54.923848861651074
11.464646464646464,72.87878787878788,-53.516986852755096
11.464646464646464,73.08080808080808,-54.725309340403456
11.464646464646464,73.28282828282828,-49.00042569488698
11.464646464646464,73.48484848484848,-54.05955959660305
11.464646464646464,73.68686868686869,-48.0038672164882
11.464646464646464,73.88888888888889,-47.8604358143837
11.464646464646464,74.0909090909091,-47.94386366715629
11.464646464646464,74.29292929292929,-50.81914659850786
11.464646464646464,74.4949494949495,-48.40632638081238
11.464646464646464,74.6969696969697,-51.271914876930325
11.464646464646464,74.8989898989899,-46.68476375305382
11.464646464646464,75.1010101010101,-48.697854339996795
11.464646464646464,75.3030303030303,-49.03791476661637
11.464646464646464,75.5050505050505,-50.57015049348301
11.464646464646464,75.70707070707071,-52.92001201450845
11.464646464646464,75.9090909090909,-49.648533837335485
11.464646464646464,76.11111111111111,-45.40096650698933
11.464646464646464,76.31313131313131,-48.33154966729183
11.464646464646464,76.51515151515152,-47.82934976278209
11.464646464646464,76.71717171717171,-45.77270451379255
11.464646464646464,76.91919191919192,-43.79836658164291
11.464646464646464,77.12121212121212,-44.8194331428653
11.464646464646464,77.32323232323232,-48.91742361070266
11.464646464646464,77.52525252525253,-50.85891868866497
11.464646464646464,77.72727272727272,-42.442263095203145
11.464646464646464,77.92929292929293,-42.708075147184275
11.464646464646464,78.13131313131314,-46.693281999422446
11.464646464646464,78.33333333333333,-49.501375206371264
11.464646464646464,78.53535353535354,-45.23122856522483
11.464646464646464,78.73737373737373,-47.060861970751105
11.464646464646464,78.93939393939394,-47.21082816860511
11.464646464646464,79.14141414141415,-45.260474512687495
11.464646464646464,79.34343434343434,-46.53874177639104
11.464646464646464,79.54545454545455,-49.45757382198113
11.464646464646464,79.74747474747474,-47.734225303392236
11.464646464646464,79.94949494949495,-45.73111904650579
11.464646464646464,80.15151515151516,-46.04207340892206
11.464646464646464,80.35353535353535,-46.45155476278031
11.464646464646464,80.55555555555556,-45.328188290497195
11.464646464646464,80.75757575757575,-47.89856670608942
11.464646464646464,80.95959595959596,-46.63980495828782
11.464646464646464,81.16161616161617,-53.79810849306463
11.464646464646464,81.36363636363636,-47.88601380886321
11.464646464646464,81.56565656565657,-45.38866374345923
11.464646464646464,81.76767676767676,-47.89106170497542
11.464646464646464,81.96969696969697,-47.93646965859123
11.464646464646464,82.17171717171718,-49.11343756102134
11.464646464646464,82.37373737373737,-45.04665187344804
11.464646464646464,82.57575757575758,-45.96702085797886
11.464646464646464,82.77777777777777,-45.519981391113994
11.464646464646464,82.97979797979798,-50.33561402587863
11.464646464646464,83.18181818181819,-47.30396701147483
11.464646464646464,83.38383838383838,-47.54139640303622
11.464646464646464,83.58585858585859,-47.625520842447656
11.464646464646464,83.78787878787878,-48.22965108829264
11.464646464646464,83.98989898989899,-47.59085978773375
11.464646464646464,84.1919191919192,-45.19673212332729
11.464646464646464,84.39393939393939,-50.807601379884964
11.464646464646464,84.5959595959596,-43.38666379267081
11.464646464646464,84.79797979797979,-45.913065707276694
11.464646464646464,85.0,-47.14211117764863
11.666666666666668,65.0,-61.92357231584128
11.666666666666668,65.20202020202021,-65.73210862019639
11.666666666666668,65.4040404040404,-65.2855479144731
11.666666666666668,65.60606060606061,-65.50707949378963
11.666666666666668,65.8080808080808,-64.65856904588689
11.666666666666668,66.01010101010101,-68.0833501350317
11.666666666666668,66.21212121212122,-68.72776034655905
11.666666666666668,66.41414141414141,-71.72688946490102
11.666666666666668,66.61616161616162,-71.25948790481516
11.666666666666668,66.81818181818181,-70.16104805065358
11.666666666666668,67.02020202020202,-72.18678717645322
11.666666666666668,67.22222222222223,-74.64922857884298
11.666666666666668,67.42424242424242,-73.74391250002499
11.666666666666668,67.62626262626263,-73.93865003084224
11.666666666666668,67.82828282828282,-73.74495627160807
11.666666666666668,68.03030303030303,-72.43982316693537
11.666666666666668,68.23232323232324,-71.79795358583819
11.666666666666668,68.43434343434343,-73.69105913210407
11.666666666666668,68.63636363636364,-71.47909818307781
11.666666666666668,68.83838383838383,-72.85059665666499
11.666666666666668,69.04040404040404,-73.23719485524525
11.666666666666668,69.24242424242425,-70.97853960737702
11.666666666666668,69.44444444444444,-70.04250370236643
11.666666666666668,69.64646464646465,-72.31711801967097
11.666666666666668,69.84848484848484,-66.46530568931811
11.666666666666668,70.05050505050505,-72.69173188731644
11.666666666666668,70.25252525252526,-61.05588298324393
11.666666666666668,70.45454545454545,-62.35522083165084
11.666666666666668,70.65656565656566,-64.82074506931102
11.666666666666668,70.85858585858585,-63.4278415970954
11.666666666666668,71.06060606060606,-61.93962382994013
11.666666666666668,71.26262626262626,-62.7496832207791
11.666666666666668,71.46464646464646,-60.1790634776711
11.666666666666668,71.66666666666667,-59.88084915086829
11.666666666666668,71.86868686868686,-58.673406019644595
11.666666666666668,72.07070707070707,-57.37911060207645
11.666666666666668,72.27272727272727,-59.1357111239531
11.666666666666668,72.47474747474747,-55.921203171516694
11.666666666666668,72.67676767676768,-54.78827488515277
11.666666666666668,72.87878787878788,-54.254798278422435
11.666666666666668,73.08080808080808,-54.1189004706151
11.666666666666668,73.28282828282828,-50.76700300962776
11.666666666666668,73.48484848484848,-53.202278360809146
11.666666666666668,73.68686868686869,-51.69144682127503
11.666666666666668,73.88888888888889,-48.948075013461064
11.666666666666668,74.0909090909091,-51.46024557550135
11.666666666666668,74.29292929292929,-50.66002707659369
11.666666666666668,74.4949494949495,-50.81213604323637
11.666666666666668,74.6969696969697,-47.92591181421927
11.666666666666668,74.8989898989899,-50.89978724431917
11.666666666666668,75.1010101010101,-47.48480852898843
11.666666666666668,75.3030303030303,-49.94144320416413
11.666666666666668,75.5050505050505,-51.386923442154774
11.666666666666668,75.70707070707071,-48.1914701431968
11.666666666666668,75.9090909090909,-50.065620204275994
11.666666666666668,76.11111111111111,-47.913453613213505
11.666666666666668,76.31313131313131,-54.366875818780585
11.666666666666668,76.51515151515152,-49.046840039631135
11.666666666666668,76.71717171717171,-49.669587286171705
11.666666666666668,76.91919191919192,-51.09113921433292
11.666666666666668,77.12121212121212,-49.692985145154154
11.666666666666668,77.32323232323232,-49.84786091397581
11.666666666666668,77.52525252525253,-48.98254889546716
11.666666666666668,77.72727272727272,-51.36338478274583
11.666666666666668,77.92929292929293,-47.72287099419951
11.666666666666668,78.13131313131314,-45.815773926420746
11.666666666666668,78.33333333333333,-47.80653573567094
11.666666666666668,78.53535353535354,-46.84455104760128
11.666666666666668,78.73737373737373,-46.30693098615294
11.666666666666668,78.93939393939394,-46.0262396620681
11.666666666666668,79.14141414141415,-44.594411799994276
11.666666666666668,79.34343434343434,-49.44433539813927
11.666666666666668,79.54545454545455,-49.89223958396831
11.666666666666668,79.74747474747474,-46.924022026697166
11.666666666666668,79.94949494949495,-47.00935710222229
11.666666666666668,80.15151515151516,-47.03286421087338
11.666666666666668,80.35353535353535,-44.65874129457726
11.666666666666668,80.55555555555556,-48.502784369562434
11.666666666666668,80.75757575757575,-47.72830624218643
11.666666666666668,80.95959595959596,-50.28622336252083
11.666666666666668,81.16161616161617,-44.3413662097729
